window,src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_packets,bidirectional_bytes,mean_packet_size,std_packet_size,flow_duration,tcp_syn_count,tcp_fin_count,tcp_rst_count,iat_mean,iat_std,bytes_per_packet,packets_per_second,label
0,172.16.233.71,133.88.245.79,45003,80,tcp,5,1305,261.0,52.473463212150634,3.6042008534575363,0,0,0,0.7208401706915073,0.16763723826766377,261.0,1.3872700782486813,0
0,172.20.105.254,52.125.249.33,57054,53,tcp,5,3505,701.0,311.00139731551695,2.7287648893583993,0,0,0,0.5457529778716799,0.20892946593631553,701.0,1.8323308173228603,0
0,10.15.94.200,160.164.204.245,31445,22,tcp,28,12264,438.0,104.97192325655882,2.0596326724812997,0,0,0,0.073558309731475,0.023801555712310657,438.0,13.594657131879531,0
0,192.168.13.205,241.208.154.98,22833,80,tcp,7,2576,368.0,56.822250442571736,3.6235895579583297,0,0,0,0.5176556511369043,0.23605592323929736,368.0,1.9317861165115153,0
0,45.199.8.11,10.164.3.156,8273,294,tcp,2544,106848,42.0,3.940273211279637,0.37083188435870007,2544,0,0,0.00014576725014099845,0.0,42.0,6860.251524486571,1
0,11.200.198.23,10.78.112.215,44264,445,tcp,2581,183251,71.0,3.767273839253291,0.38816802727470395,2581,0,0,0.00015039443133463927,0.0,71.0,6649.182360847673,1
0,192.168.187.85,90.58.118.202,56575,80,udp,34,2652,78.0,27.90299825933618,2.0887514156762363,0,0,0,0.061433865166948126,0.014615806608487247,78.0,16.277667004712693,0
0,192.168.200.117,198.156.215.34,43002,80,udp,6,2292,382.0,115.72153013042083,3.6539776666628083,0,0,0,0.6089962777771347,0.2623047825271163,382.0,1.642046161020963,0
0,172.19.192.233,14.51.61.223,60940,80,tcp,19,27797,1463.0,641.8900568725464,3.6128756308368315,0,0,0,0.19015134899141217,0.07366121928812404,1463.0,5.258968738871072,0
0,10.25.80.133,161.161.230.175,40847,22,tcp,48,61488,1281.0,435.7777161844831,4.536309282255203,0,0,0,0.09450644338031673,0.011197521135641432,1281.0,10.58128910825433,0
0,172.22.73.93,141.199.216.167,29305,53,udp,37,26936,728.0,346.9001208117865,4.583702151634253,0,0,0,0.1238838419360609,0.06052148800732414,728.0,8.072077717093416,0
0,172.18.16.196,246.87.81.55,10267,64560,udp,49,43071,879.0,315.9222136907503,1.8428206939902847,0,0,0,0.03760858559163846,0.005500325281172719,879.0,26.58967318947327,0
0,172.19.134.132,199.181.77.205,22857,53,udp,17,7854,462.0,58.81324470041668,3.655011297255638,0,0,0,0.2150006645444493,0.09194938755509935,462.0,4.651148414442504,0
0,10.238.113.196,101.202.154.27,55908,9923,udp,17,8194,482.0,142.6605342889666,1.4332281982382775,0,0,0,0.08430754107283986,0.009777607770188046,482.0,11.861335145998648,0
0,172.29.216.61,3.39.213.224,38746,123,udp,31,39587,1277.0,383.4960578237754,4.391255492771394,0,0,0,0.1416534029926256,0.02181579259203211,1277.0,7.059484480242663,0
0,7.162.18.237,192.168.211.35,64477,22716,tcp,1,111,111.0,0.0,0.005887188715124684,1,0,0,0.005887188715124684,0.0,111.0,169.86036092760466,1
0,194.252.81.157,192.168.93.70,16523,284,tcp,3182,229104,72.0,0.4483790176958602,0.33644742075873496,3182,0,0,0.00010573457597697515,0.0,72.0,9457.64420730037,1
0,10.158.168.241,143.1.97.132,53278,53,udp,31,43059,1389.0,243.5007516226917,1.3969841079389012,0,0,0,0.04506400348190004,0.02189714701057728,1389.0,22.190660454782943,0
0,230.0.217.174,10.155.116.225,22618,254,tcp,1068,68352,64.0,1.0020050332492496,0.3817870158084893,1068,0,0,0.0003574784792214319,0.0,64.0,2797.3711933035634,1
0,10.218.65.144,44.95.113.130,4135,22,udp,35,26495,757.0,249.45471116878352,2.5008587553711052,0,0,0,0.07145310729631729,0.03420359627674002,757.0,13.995192621266733,0
0,10.145.227.252,94.90.226.102,28088,443,udp,39,6942,178.0,66.3286688725882,0.158015231330605,0,0,0,0.004051672598220641,0.0010144570673265246,178.0,246.81165019087834,0
0,172.27.88.165,35.70.233.242,35801,123,udp,36,34884,969.0,145.16994823343103,2.680638219960806,0,0,0,0.07446217277668905,0.013753844943009774,969.0,13.429637663125746,0
0,172.20.125.30,9.77.12.123,15489,6788,udp,3,1725,575.0,285.68245518659853,4.471919012108096,0,0,0,1.4906396707026985,0.35117683548789,575.0,0.6708529362623179,0
0,68.25.102.126,172.29.42.32,21905,251,tcp,4015,236885,59.0,2.55849159502025,0.7733424648305683,4015,0,0,0.0001926133162716235,0.0,59.0,5191.749040807745,1
0,10.193.26.164,159.238.216.0,41452,17296,tcp,26,35672,1372.0,310.94203308719017,1.5907071887947517,0,0,0,0.06118104572287507,0.027164587508087954,1372.0,16.344931476483552,0
0,192.168.190.140,3.4.125.226,25431,123,tcp,13,14768,1136.0,430.4636619063934,4.81007733382731,0,0,0,0.37000594875594695,0.07557309611380905,1136.0,2.702659250107333,0
0,10.238.70.179,219.243.211.122,36204,25,tcp,43,34701,807.0,230.15610394739417,2.12775150333722,0,0,0,0.04948259310086558,0.019309471213623437,807.0,20.2091268329773,0
0,192.168.163.111,123.246.239.102,4612,53,tcp,4,444,111.0,50.638451017447395,1.4009674195659467,0,0,0,0.3502418548914867,0.07580381093793148,111.0,2.8551698948425908,0
0,10.177.149.36,97.207.226.198,32710,25,udp,50,14150,283.0,41.85883850092743,1.4234574864405032,0,0,0,0.028469149728810064,0.013977181466959903,283.0,35.1257417072778,0
0,192.168.34.213,212.253.9.73,3911,443,udp,42,24024,572.0,73.51016045629855,1.4402738134131003,0,0,0,0.03429223365269286,0.006137721896288177,572.0,29.161121731756108,0
0,193.63.91.158,10.227.224.230,34088,424,tcp,2097,94365,45.0,2.7256058915639914,0.6031273614368686,2097,0,0,0.00028761438313632264,0.0,45.0,3476.877578566795,1
0,17.72.85.218,192.168.62.15,60778,163,tcp,4107,328560,80.0,3.1990231220234397,0.5104374185234548,4107,0,0,0.00012428473789224612,0.0,80.0,8046.040221503239,1
0,172.18.96.226,46.46.115.191,38220,53,udp,34,18020,530.0,183.90413877582478,0.1414852378105633,0,0,0,0.004161330523840097,0.0006740103371722932,530.0,240.3077559619549,0
0,192.168.151.235,202.155.116.130,19365,80,tcp,46,33488,728.0,335.1021070260636,2.4685384939379995,0,0,0,0.05366388030299999,0.01298189781686274,728.0,18.63450787296305,0
0,172.22.100.253,2.200.189.143,42328,123,tcp,19,19931,1049.0,321.49501406112506,1.9763409913039103,0,0,0,0.10401794691073211,0.0346165446627886,1049.0,9.61372560889129,0
0,192.168.128.37,0.163.228.2,32348,25,tcp,25,17800,712.0,127.10142455052481,2.2099318018410368,0,0,0,0.08839727207364147,0.01144656550123851,712.0,11.312566287870581,0
0,192.168.93.64,202.105.246.70,50597,16420,tcp,27,19926,738.0,97.10638017186405,0.8182911254729162,0,0,0,0.030307078721219117,0.010875716131290047,738.0,32.995591861509986,0
0,192.168.5.218,227.15.183.67,49683,53,tcp,14,16856,1204.0,227.79014575730997,3.4611532147345385,0,0,0,0.24722522962389562,0.06371905178009935,1204.0,4.044894615008762,0
0,172.17.57.29,160.206.97.115,1132,123,tcp,21,5103,243.0,74.27769308605633,0.6453020194688847,0,0,0,0.030728667593756413,0.0097088357829819,243.0,32.54290141116253,0
0,172.26.174.28,9.87.36.74,14853,443,udp,1,161,161.0,48.063402973339414,3.328034992389277,0,0,0,3.328034992389277,0.8425086168266538,161.0,0.3004776098469072,0
0,192.168.111.45,100.107.123.60,35323,25,udp,26,22230,855.0,396.76557116042625,4.254662466213958,0,0,0,0.16364086408515222,0.06592923115995404,855.0,6.110943043417564,0
0,192.168.99.167,50.197.192.182,37173,25,udp,47,70218,1494.0,693.3780213355237,1.4801722522973575,0,0,0,0.031493026644624625,0.003271843467735659,1494.0,31.753061123157703,0
0,10.134.10.75,116.236.5.36,13506,25,udp,5,2130,426.0,141.97693496849155,0.003100159919676116,0,0,0,0.0006200319839352232,0.00010845939157447636,426.0,1612.8200252722338,0
0,173.240.183.104,10.161.141.234,61532,51,tcp,3489,150027,43.0,1.6654220344689585,0.47760277804354867,3489,0,0,0.00013688815650431317,0.0,43.0,7305.23388974481,1
0,192.168.13.208,151.7.145.102,6891,13953,udp,7,10115,1445.0,603.1015762466577,4.808270347579558,0,0,0,0.6868957639399369,0.2534349728289938,1445.0,1.455824962821348,0
0,172.26.4.198,24.210.255.123,26960,25,tcp,25,11975,479.0,164.97994741615324,0.21290001009525245,0,0,0,0.008516000403810097,0.002882438747050851,479.0,117.42601603830308,0
0,172.24.84.71,7.244.150.69,5182,25,tcp,30,37230,1241.0,422.0616936525843,3.7814964736169383,0,0,0,0.12604988245389795,0.05934257504201447,1241.0,7.933367176012596,0
0,161.250.72.11,172.20.61.186,35713,538,tcp,4755,261525,55.0,3.8694492061335515,0.8451611970165552,4755,0,0,0.00017774157665963305,0.0,55.0,5626.1456592958775,1
0,172.30.254.78,0.65.184.4,27370,123,tcp,8,9768,1221.0,569.3737002121758,2.75403553248007,0,0,0,0.34425444156000873,0.0630944385844396,1221.0,2.9048281714781736,0
0,192.168.237.110,166.131.129.146,26602,443,tcp,32,3680,115.0,48.68216950928845,3.7200336980088684,0,0,0,0.11625105306277714,0.042237756157722864,115.0,8.602072614860413,0
0,192.168.57.101,121.0.102.49,45703,80,udp,24,22152,923.0,118.83792982236228,1.409770738834455,0,0,0,0.05874044745143562,0.018065887196915747,923.0,17.024044647034092,0
0,172.27.238.2,56.55.142.127,61534,1775,udp,9,9639,1071.0,153.12628722152886,4.750340451873478,0,0,0,0.5278156057637198,0.1833324583417523,1071.0,1.8946010483207592,0
0,10.92.30.173,89.87.233.58,37716,53,udp,25,4175,167.0,82.47534479879151,3.668204714582878,0,0,0,0.14672818858331513,0.056311007957307695,167.0,6.81532301090312,0
0,192.168.60.222,34.221.248.144,43417,25,udp,16,18720,1170.0,132.35062695895064,2.0419930331065013,0,0,0,0.12762456456915633,0.04093810862968096,1170.0,7.83548216893721,0
0,172.20.157.236,245.23.239.236,13568,25,udp,24,5400,225.0,68.56839596407296,2.5565572703618664,0,0,0,0.1065232195984111,0.04369680892562583,225.0,9.387624630291553,0
0,172.30.245.203,7.236.0.154,53495,80,tcp,27,14580,540.0,218.5844223420782,1.7971242136017713,0,0,0,0.06656015605932486,0.0168829396827935,540.0,15.024003235639999,0
0,49.193.217.66,192.168.237.54,62510,26419,tcp,2,398,199.0,0.0,0.005357612088618624,2,0,0,0.002678806044309312,0.0,199.0,373.3006359771128,1
0,172.28.35.62,140.202.109.49,31628,53,udp,41,6150,150.0,49.26810588480672,3.894863204036244,0,0,0,0.09499666351307912,0.04671698190589338,150.0,10.526685496299775,0
0,10.10.240.84,56.167.171.189,17652,6194,tcp,48,42768,891.0,261.29133982303443,0.17369370268172393,0,0,0,0.0036186188058692486,0.0010468377434270587,891.0,276.3485334177896,0
0,172.23.71.38,180.163.125.131,2330,25,udp,42,61530,1465.0,183.10656548525387,0.6765779720440702,0,0,0,0.016108999334382625,0.002860868980918429,1465.0,62.07710232290012,0
0,10.25.208.63,214.68.129.158,11555,25,tcp,34,17000,500.0,241.83821171436688,1.6903139162524485,0,0,0,0.04971511518389554,0.019103745225276508,500.0,20.11460692187906,0
0,10.65.183.82,196.92.122.102,37617,10871,udp,24,33504,1396.0,288.0027577050904,1.3489052796970769,0,0,0,0.05620438665404487,0.005667247596247184,1396.0,17.792205547145365,0
0,220.54.64.188,10.237.8.195,60021,679,tcp,2119,105950,50.0,3.970349979180121,0.7278870386876785,2119,0,0,0.0003435049734250488,0.0,50.0,2911.1660015548373,1
0,15.124.233.8,192.168.198.8,32499,23251,tcp,1,49,49.0,0.0,0.005758694492650474,1,0,0,0.005758694492650474,0.0,49.0,173.6504690909109,1
0,192.168.151.55,147.51.81.168,43706,3395,tcp,22,20042,911.0,242.11226184550932,3.657732314645521,0,0,0,0.16626055975661458,0.05017873689311951,911.0,6.014655559104813,0
0,192.168.75.203,214.49.97.255,16394,123,tcp,41,11603,283.0,117.85169095006663,3.17122148111813,0,0,0,0.07734686539312512,0.022964855846579375,283.0,12.928772160544256,0
0,172.29.95.65,110.28.104.142,22943,53,tcp,39,14898,382.0,46.62337213534948,3.903496483396803,0,0,0,0.10008965342043084,0.04634777917673973,382.0,9.99104268849306,0
0,10.163.130.27,38.234.93.200,23117,15168,udp,22,2992,136.0,47.67477473388965,2.869418345473285,0,0,0,0.13042810661242205,0.030440228897183005,136.0,7.667059086977188,0
0,172.20.210.58,220.73.212.145,18320,22,udp,2,212,106.0,32.47074939260293,3.34055171132284,0,0,0,1.67027585566142,0.7648311730086766,106.0,0.5987034995509802,0
0,10.98.3.162,138.246.51.10,14256,123,tcp,26,22360,860.0,302.00172246519503,1.0480011275364363,0,0,0,0.04030773567447832,0.004258588181513942,860.0,24.809133613356774,0
0,172.23.118.60,93.194.44.102,42042,54709,udp,2,922,461.0,170.03732953398574,2.096127842120799,0,0,0,1.0480639210603995,0.1541987055615887,461.0,0.9541402770436274,0
0,74.136.210.24,10.84.32.242,58044,17530,tcp,1,46,46.0,0.0,0.00881862546706122,1,0,0,0.00881862546706122,0.0,46.0,113.39635680584664,1
0,172.18.39.254,100.185.156.98,38680,80,udp,41,40180,980.0,447.7375153542231,1.3706882071869828,0,0,0,0.03343141968748738,0.0086809778762895,980.0,29.911981284308936,0
0,167.13.77.193,192.168.70.222,4443,458,tcp,4363,183246,42.0,1.335131407242614,0.4484070306162456,4363,0,0,0.0001027749325272165,0.0,42.0,9729.99909034417,1
0,231.251.149.250,172.16.39.15,57016,6,tcp,3818,251988,66.0,0.9189920897286336,0.15363030157183133,3818,0,0,4.023842366994011e-05,0.0,66.0,24851.868159712343,1
0,192.168.71.23,56.75.181.147,9257,123,udp,47,49068,1044.0,234.2614321930428,3.2714942868527688,0,0,0,0.06960626142239934,0.012552743117030649,1044.0,14.366523636883613,0
0,192.168.209.197,66.36.198.109,49351,123,udp,13,7371,567.0,241.6938362402204,2.8228431741357523,0,0,0,0.2171417826258271,0.09921641329558024,567.0,4.605285946846873,0
0,172.18.17.115,224.30.66.150,55961,123,tcp,28,4760,170.0,66.55500612100955,1.3719938491246724,0,0,0,0.048999780325881155,0.015010803766138258,170.0,20.408254758477167,0
0,10.93.237.170,229.173.224.69,9586,25,udp,21,27111,1291.0,312.7780380561139,2.4443692090816524,0,0,0,0.11639853376579297,0.014415745169591465,1291.0,8.591173510931961,0
0,10.148.47.198,65.54.63.127,54576,53,tcp,1,1105,1105.0,395.7211415866695,4.730831981760518,0,0,0,4.730831981760518,2.016482430382545,1105.0,0.2113793099935591,0
0,109.131.7.47,172.17.31.158,49706,7269,tcp,1,191,191.0,0.0,0.0004325833899049567,1,0,0,0.0004325833899049567,0.0,191.0,2311.693013038968,1
0,192.168.61.129,146.77.150.141,11881,52291,tcp,33,8745,265.0,120.7709003068687,3.0051032122802255,0,0,0,0.09106373370546138,0.029364599898258497,265.0,10.981319997644977,0
0,192.168.94.208,62.161.121.120,50119,53,tcp,21,1995,95.0,16.284910284021485,0.5322411417393628,0,0,0,0.02534481627330299,0.003599138652394109,95.0,39.455799924395265,0
0,10.128.193.150,254.211.204.33,1919,123,tcp,16,10192,637.0,311.26957207120904,1.8076391829004474,0,0,0,0.11297744893127797,0.03604674460987179,637.0,8.85132395411301,0
0,94.46.126.218,172.20.246.84,19403,29280,tcp,2,178,89.0,0.0,0.005378466626891551,2,0,0,0.0026892333134457755,0.0,89.0,371.8531951096044,1
0,192.168.89.196,187.24.107.134,33772,443,tcp,22,18370,835.0,143.08728817502603,0.7268579969144174,0,0,0,0.033038999859746246,0.011702234376454042,835.0,30.267260033448252,0
0,192.168.57.235,85.238.0.47,19316,53,udp,15,4080,272.0,130.83000122117434,1.9678477018653313,0,0,0,0.13118984679102208,0.0221625813601185,272.0,7.622541107109781,0
0,172.22.244.48,157.72.54.113,40609,28804,tcp,30,14280,476.0,163.79563843275082,2.3884346069638513,0,0,0,0.07961448689879505,0.012379753946857601,476.0,12.560528101766048,0
0,247.92.227.43,10.169.191.34,19956,391,tcp,4939,296340,60.0,2.6037988557474745,0.5828817635295216,4939,0,0,0.00011801614973264256,0.0,60.0,8473.416581251218,1
0,142.19.18.199,10.178.6.84,42039,21873,tcp,2,190,95.0,0.0,0.007145260297818211,2,0,0,0.0035726301489091053,0.0,95.0,279.9058280089104,1
0,192.168.198.137,156.92.93.246,57105,123,tcp,36,18036,501.0,208.04260944047024,3.168403917058976,0,0,0,0.08801121991830489,0.025251493482502187,501.0,11.362187695253347,0
0,106.128.57.81,192.168.4.204,33607,3179,tcp,1,200,200.0,0.0,0.0075228139843266555,1,0,0,0.0075228139843266555,0.0,200.0,132.9289813736511,1
0,2.22.120.79,10.154.200.214,55056,723,tcp,1425,105450,74.0,2.235989341706672,0.1483939130960655,1425,0,0,0.00010413607936566,0.0,74.0,9602.81975364785,1
0,10.162.176.147,226.48.22.167,14464,25,tcp,1,902,902.0,136.26835728093303,2.051757487912892,0,0,0,2.051757487912892,0.8575082956472844,902.0,0.48738703569554376,0
0,10.69.186.70,249.205.24.164,63394,80,tcp,31,40238,1298.0,527.7627524111082,4.230344396272723,0,0,0,0.1364627224604104,0.04327347178854409,1298.0,7.328008572378533,0
0,172.17.18.215,21.216.157.170,63827,25,tcp,24,1728,72.0,18.500138088077282,4.1981753877818395,0,0,0,0.17492397449091,0.02922248294392019,72.0,5.716769258818582,0
0,192.168.77.33,239.63.92.30,58572,49335,tcp,16,11152,697.0,215.45477060249064,1.8137325118459353,0,0,0,0.11335828199037096,0.051053043695912605,697.0,8.821587469761965,0
0,10.40.135.182,45.127.160.52,31794,123,tcp,49,17297,353.0,68.04974967356608,0.43131548329231295,0,0,0,0.008802356801883938,0.0012502721805897313,353.0,113.60593787631666,0
0,197.143.47.57,10.134.82.190,17167,2016,tcp,2,156,78.0,0.0,0.009465403552300855,2,0,0,0.0047327017761504275,0.0,78.0,211.295798319538,1
0,172.20.56.186,215.171.162.132,8316,46215,tcp,22,30954,1407.0,312.3882311094132,4.160487194216179,0,0,0,0.1891130542825536,0.07465563552285483,1407.0,5.287842258133598,0
0,10.207.189.193,92.20.127.183,23756,443,tcp,34,23256,684.0,302.38891018596917,1.9394991441318201,0,0,0,0.0570440924744653,0.00761721156660116,684.0,17.530299048015024,0
0,172.28.197.128,244.169.43.206,14790,53,tcp,3,2568,856.0,402.1560065144151,0.603565840329055,0,0,0,0.20118861344301833,0.09701633223993839,856.0,4.97046022081774,0
0,192.168.104.132,176.69.13.90,35011,5169,tcp,4,4040,1010.0,486.43227915335007,2.840792029926585,0,0,0,0.7101980074816463,0.3201095550409095,1010.0,1.4080580196866337,0
0,192.168.25.228,198.55.127.201,15723,53,udp,49,31654,646.0,179.36690724827466,2.616855798007066,0,0,0,0.05340522036749114,0.02429284253245421,646.0,18.724761233430293,0
0,172.23.210.144,65.138.236.92,17147,123,tcp,43,61834,1438.0,485.8011593719856,1.6219449151177296,0,0,0,0.03771964918878441,0.017402265872724382,1438.0,26.511381243103948,0
0,10.191.5.37,134.207.136.85,38670,80,tcp,41,32800,800.0,313.6002250100041,0.5138494442413427,0,0,0,0.01253291327417909,0.006257383104518359,800.0,79.7899082298964,0
0,98.146.34.189,172.26.210.156,22205,444,tcp,1548,113004,73.0,3.8053614442330437,0.44884654159602333,1548,0,0,0.0002899525462506611,0.0,73.0,3448.8402082715634,1
0,10.95.188.98,74.103.77.167,41206,22,tcp,19,21527,1133.0,531.7281394074388,2.5651557533139604,0,0,0,0.13500819754284002,0.059226882568810736,1133.0,7.406957638129239,0
0,10.202.225.99,112.227.160.148,43450,443,tcp,28,14000,500.0,181.973633952394,1.839481327279285,0,0,0,0.06569576168854589,0.012240770421597937,500.0,15.221682103951476,0
0,10.110.47.126,245.90.176.4,54347,53,udp,48,47184,983.0,281.86641338546787,4.186632122010139,0,0,0,0.0872215025418779,0.030713852599011795,983.0,11.465062752385712,0
0,192.168.156.96,100.118.127.74,3843,1372,tcp,20,840,42.0,8.880007918171549,0.9903155145872407,0,0,0,0.049515775729362034,0.016817079910784957,42.0,20.195583837072284,0
0,153.33.176.176,192.168.87.163,43256,834,tcp,3229,174366,54.0,2.486003545519186,0.9247060759923371,3229,0,0,0.0002863753719394045,0.0,54.0,3491.920388362148,1
0,10.237.139.100,236.210.142.137,20831,123,udp,41,33046,806.0,182.4907334154729,2.1411457325989423,0,0,0,0.05222306664875469,0.021542220703119983,806.0,19.148626539415336,0
0,216.67.117.99,10.241.192.244,19821,507,tcp,4032,298368,74.0,4.454795848025995,0.35953997022229556,4032,0,0,8.917161959878362e-05,0.0,74.0,11214.330349716345,1
0,10.112.26.183,94.211.194.84,33708,22,tcp,3,3069,1023.0,120.82934080164586,4.4447909232731915,0,0,0,1.481596974424397,0.5486222474825188,1023.0,0.6749473826298151,0
0,10.248.89.128,116.94.53.205,59091,80,udp,47,68855,1465.0,558.6928360375641,0.3675695088873854,0,0,0,0.007820627848667773,0.0010501812618329,1465.0,127.86697172533887,0
0,192.168.230.184,147.156.0.157,2769,123,udp,19,14041,739.0,119.5818829264111,4.523252225418614,0,0,0,0.23806590660097968,0.08128075182655467,739.0,4.200517471307187,0
0,133.160.148.44,10.55.11.61,43061,60305,tcp,2,240,120.0,0.0,0.008028871763315416,2,0,0,0.004014435881657708,0.0,120.0,249.10100185410442,1
0,172.16.53.193,235.148.149.202,46840,22,udp,22,2640,120.0,51.63375150554563,1.1343513670584724,0,0,0,0.05156142577538511,0.02417039394889229,120.0,19.39434344496714,0
0,192.168.129.98,61.129.21.53,57515,25,udp,27,12447,461.0,117.74612070684856,3.553500200162084,0,0,0,0.13161111852452162,0.03673079960307019,461.0,7.598142248245396,0
0,10.219.24.1,4.21.200.236,3169,123,udp,36,43056,1196.0,371.22480556538653,1.3908947977287258,0,0,0,0.03863596660357572,0.0173854171312378,1196.0,25.88261891466308,0
0,240.212.193.64,10.182.146.218,35298,217,tcp,3668,227416,62.0,1.362912281347533,0.5504872529105246,3668,0,0,0.00015007831322533385,0.0,62.0,6663.187895099529,1
0,56.189.250.77,10.73.137.51,24616,327,tcp,1733,72786,42.0,4.511613521325607,0.262033953245359,1733,0,0,0.00015120251197077843,0.0,42.0,6613.64673751757,1
0,192.168.22.61,152.142.181.40,42240,25,tcp,15,9480,632.0,290.99639276785877,0.40150659911530684,0,0,0,0.02676710660768712,0.01070856783981143,632.0,37.35928633066432,0
0,223.23.146.2,10.193.84.33,9388,44605,tcp,3,279,93.0,0.0,0.003800565040731681,3,0,0,0.0012668550135772271,0.0,93.0,789.3563109296092,1
0,172.19.178.225,66.97.226.96,1538,22,udp,17,7854,462.0,141.00549888370975,1.5506461429249991,0,0,0,0.09121447899558818,0.018801623632279958,462.0,10.963171757505378,0
0,10.116.39.249,169.49.128.88,55397,123,tcp,47,53580,1140.0,490.98565831179496,3.732744967326447,0,0,0,0.07942010568779674,0.01963550796546777,1140.0,12.59127007373971,0
0,156.173.182.70,10.235.193.97,16086,806,tcp,4472,228072,51.0,4.27720062462541,0.28138538319725753,4472,0,0,6.29215973160236e-05,0.0,51.0,15892.794249604027,1
0,160.48.141.238,10.119.253.251,6155,2908,tcp,1,144,144.0,0.0,0.0030578140910544954,1,0,0,0.0030578140910544954,0.0,144.0,327.03099999619246,1
